gbifID,decimalLatitude,decimalLongitude,eventDate
5167536309,40.890237,-73.891945,2017-10-02T14:26:51
5070721913,39.187222,-86.21,2017-05-01
5070718867,39.331813,-86.728421,2017-05-12
5068493156,35.616018,-82.568435,2017-04-22
5068486304,35.797243,-82.728528,2017-04-24
5008458943,40.64565,-73.996087,2017-09-10T15:59:46
5008456172,38.969691,-94.441201,2017-06-11T16:26:53
5008152601,39.002613,-77.064621,2017-10-22T11:31:03
5008109844,42.020203,-73.917297,2017-05-27T18:34:13
5008085345,39.169285,-76.811388,2017-07-04
5007344063,40.646247,-73.993928,2017-09-10T17:37:49
4994170279,39.436661,-79.162057,2017-05-20T08:15
4994140878,39.196381,-76.765762,2017-06-08
4936948607,47.814995,-91.73721,2017-08-17T14:09:52
4936768057,44.273474,-72.565764,2017-07-13T10:06:21
4936330796,44.30161,-72.565692,2017-10-02T09:15:52
4863459269,40.749606,-111.810274,2017-04-14T12:59:14
4847012307,42.460287,-76.431733,2017-06-04T07:00:41
4607171335,39.261543,-77.39695,2017-10-21T09:49:37
4606909081,39.498899,-76.683011,2017-05-09T19:45:19
4597160320,38.51453,-78.442391,2017-10-15T16:07:32
4596792319,41.546995,-81.52755,2017-07-04T14:51:34
4596789311,43.764337,-89.420518,2017-06-04T12:12
4596770317,39.165292,-84.562225,2017-07-27T16:13:48
4528177317,40.719319,-73.923742,2017-10-28T11:26:25
4527939315,41.137694,-81.573836,2017-04-08T16:54
4512182339,40.719392,-73.923917,2017-10-28T11:36:49
4510368158,31.698029,-92.122965,2017-03-08T17:09
4506376604,39.421303,-79.135498,2017-05-20
4458599311,40.820769,-73.947751,2017-10-20T15:07:41
4458594309,40.790838,-73.927922,2017-05-26T15:18:50
4458584307,40.821012,-73.947053,2017-12-11T10:35:27
4458375309,42.104322,-70.712985,2017-07-14T16:39
4458321306,40.784159,-73.969034,2017-05-05T16:58:34
4420679306,44.50812,-73.231644,2017-07-01T17:33
4405098305,45.243192,-121.097047,2017-07-11T17:12
4404968461,45.6378,-120.89528,2017-05-19
4133697304,44.491655,-73.227086,2017-10-28T12:44:42
4133692305,44.254878,-72.565858,2017-04-03T15:33
4129304760,33.35666,-118.436598,2017-04-17
4126932318,41.727685,-87.982357,2017-05-18T10:04
4121067301,43.686159,-72.303997,2017-07-19T18:47:11
4116069314,42.325907,-70.989381,2017-06-21T12:35:06
4068898996,45.6378,-120.89528,2017-05-19
4046707308,40.818299,-73.94869,2017-10-07T17:40:27
4046582305,40.600165,-73.911515,2017-05-21T15:28
4046562311,40.815043,-73.949962,2017-11-02
4046506307,40.890203,-73.892088,2017-10-02T14:27:44
4046391304,40.503357,-77.999948,2017-04-23T14:58:20
4046333308,40.503338,-77.999952,2017-04-23T14:58:47
4046240306,44.389168,-73.277433,2017-05-06T17:05:52
4046214309,40.88375,-73.88748,2017-10-02T15:17:23
3963690984,39.475205,-76.003622,2017-05-03T17:58
3963371953,39.203056,-77.131944,2017-05-07T11:13
3954959239,40.250119,-76.872665,2017-05-16T17:44:13.662Z
3912111307,38.707938,-104.713159,2017-08-19T07:48
3897627343,34.3556,-118.1097,2017-03-29
3881399303,46.958621,-119.987161,2017-05-30T17:39
3872279323,34.2531,-118.0733,2017-09-20
3858282336,40.32315,-79.845253,2017-10-20T12:30:06
3855230972,41.75,-74.15,2017-05-25
3820605610,45.6378,-120.89528,2017-05-19
3785072303,38.140981,-84.859254,2017-05-20T10:53:15
3746994324,40.695692,-74.242827,2017-12-14T13:14
3499427330,39.753506,-105.230714,2017-07-04T10:55
3455747244,39.465636,-76.547965,2017-05-13T09:42Z
3455270338,38.797821,-94.691021,2017-05-13T10:32
3416098601,41.620758,-73.323153,2017-06-10T01:17
3384238321,34.2824,-118.818621,2017-12-12T09:42:14
3357404380,39.281733,-77.7377,2017-04-30
3329993528,35.55873,-120.8992,2017-08-02
3325574303,41.37653,-81.698021,2017-09-13
3125190625,33.40165,-117.32104,2017-06-01
3125141900,33.06976,-116.603,2017-06-29
3113297306,39.167992,-76.634889,2017-10-28T12:18
3079576359,42.6754,-76.939018,2017-08-27T16:06:16
3079542364,42.671638,-76.937783,2017-08-26T16:10:09
3067797344,42.196899,-71.096354,2017-04-18T12:35:18
3067789353,42.343242,-72.568071,2017-05-13T08:52:43
3061740306,35.768383,-78.679061,2017-04-17T11:28:16
3058755317,41.79416,-69.970422,2017-12-02T15:10
3031610338,38.970106,-76.948961,2017-09-24T10:12
3031585331,40.552124,-74.682527,2017-07-31T19:04
3018027314,40.747196,-74.293043,2017-05-22T15:21
3018026309,40.569019,-74.622279,2017-06-20T15:07
3017992319,40.600562,-74.46456,2017-10-08T15:01
3017991312,40.608267,-74.501199,2017-10-18T13:15
3017953311,40.609489,-74.573758,2017-05-18T18:50
3008556961,39.260393,-77.302286,2017-04-26T07:46
3005207324,34.583447,-92.251992,2017-10-19T12:46:13
2989325319,40.438,-80.3844,2017-09-04
2901801307,40.851053,-73.945347,2017-07-29T15:31:26
2901573306,40.704025,-73.989934,2017-09-27T18:06:32
2898329308,40.688412,-73.5157,2017-10-01T16:14:58
2885022318,40.692668,-111.848286,2017-06-20
2885018330,40.748928,-111.854396,2017-07-11
2859483618,40.9365,-80.1785,2017-09-09
2802893330,35.254432,-82.530861,2017-07-15T07:36:49
2802584326,35.257801,-82.534404,2017-09-02T17:15:14
2640533543,39.281733,-77.7377,2017-04-30
2634121794,42.472926,-71.16008,2017-06-03T13:49
2611107317,35.936542,-79.066025,2017-06-04T09:47:58
2610099340,45.6378,-120.89528,2017-05-19
2609274257,40.994605,-73.906745,2017-05-26T15:45:37
2603417010,44.342688,-72.359492,2017-06-02T15:24
2597725719,42.114358,-70.726975,2017-10-11T17:44:06
2576442913,33.006553,-87.634549,2017-04-22T13:18:01
2576429816,33.006553,-87.634549,2017-04-22T15:14:17
2576361983,35.205405,-97.436107,2017-05-20T16:04
2576287334,41.917188,-69.996179,2017-06-05T13:27
2576248932,41.505833,-74.328056,2017-11-08T14:26
2574286940,35.953745,-82.55943,2017-06-18T11:52
2574044638,36.727187,-118.147992,2017-04-13T11:43
2573911686,44.376408,-70.646065,2017-09-08T11:56:52
2573835662,43.655491,-72.316399,2017-05-30T18:38:43
2563703712,41.485162,-81.817567,2017-07-10T10:24:01
2529397020,43.625764,-116.235179,2017-11-24T14:34:40
2529360007,40.635874,-74.49254,2017-05-10T13:21
2518116908,40.276743,-74.750934,2017-09-18T11:20
2518082113,38.864042,-77.68692,2017-08-01T13:28:43
2518075721,34.564111,-118.402233,2017-11-29T12:00
2518073508,35.059134,-85.334093,2017-01-12T15:49:05
2518071406,40.563039,-75.995167,2017-02-19T17:01
2518043207,37.592364,-77.532202,2017-05-05T08:57:29
2518036719,37.597635,-77.472761,2017-10-20T08:35:05
2518001218,39.68162,-104.950934,2017-10-30T10:34:53
2517999208,39.263817,-84.479713,2017-07-09T19:22:54
2517998211,37.211601,-76.547928,2017-05-20T14:12
2517989909,40.541461,-74.5152,2017-05-22T10:55
2517983905,36.878042,-81.524177,2017-06-03T17:19:52
2517963705,40.532589,-74.580646,2017-02-05T13:05
2460122704,31.93347,-95.889252,2017-07-08T06:40
2445108322,34.503056,-85.610556,2017-05-12T10:14
2422525445,33.40164,-117.32103,2017-06-01
2397464354,35.027953,-106.670542,2017-04-23T14:07:47
2294466765,38.833245,-77.070283,2017-08-19T10:07:40
2283179496,38.817692,-77.038955,2017-07-15T19:35:32
2252085623,41.451064,-96.043978,2017-05-21T11:53
2252085203,40.293264,-74.725746,2017-05-15T16:25:52
2252085061,35.976433,-121.338936,2017-04-30T13:25:41
2252084943,37.331937,-122.097664,2017-04-21T10:50:49
2252084856,33.973296,-117.323545,2017-04-08T17:08
2244250722,38.915253,-77.222305,2017-05-19T13:17:42
2244250105,38.914725,-77.222625,2017-05-19T13:26:22
2243023165,46.903889,-122.85083,2017-06-07T09:05:28
2243022935,40.575614,-74.617124,2017-05-18T14:53
2243022911,41.451065,-96.043976,2017-05-21T11:53:36
2243022899,40.847407,-73.946612,2017-05-20T11:43:38
2243022739,39.51817,-84.730963,2017-05-07T15:49:07
2243022684,38.402833,-78.74993,2017-05-02T20:00:40
2243022594,37.535108,-77.449681,2017-04-26T10:28:44
2243022573,33.006553,-87.634549,2017-04-22T15:14:27
2243022570,38.62603,-76.671576,2017-04-24T11:30:04
2243022487,34.2008,-118.164527,2017-04-17T21:25
2243022351,40.822631,-73.956861,2017-04-15T14:50:09
2243022324,36.073058,-86.883103,2017-04-15T10:21:19
2243022113,33.068041,-96.963573,2017-04-01T11:17:52
2243021724,35.060217,-85.415788,2017-01-11T15:50:26
2243021712,35.009477,-85.625244,2017-01-10T13:15:35
2243021709,35.031378,-85.558014,2017-01-08T13:22:24
2243021708,35.012024,-85.608477,2017-01-09T13:27:11
2243021701,35.269494,-85.717794,2017-01-07T13:00:38
2243021700,35.268565,-85.718677,2017-01-07T13:16:50
2243021678,35.016776,-85.545114,2017-01-01T11:45:50
2242805587,35.055048,-97.212524,2017-04-15T14:17
2238824700,40.761176,-73.753638,2017-05-24T15:03
2028520371,42.707553,-73.881245,2017-12-05T10:32:49
2028519428,40.663475,-73.971725,2017-05-26T16:27:12
2028438287,38.439003,-105.209136,2017-05-09T08:54
2013026308,40.524753,-74.401174,2017-07-12T14:13
2013026302,40.634017,-74.456491,2017-07-10T11:15
2013026199,40.868361,-73.911644,2017-07-02T08:03
2013026198,40.872028,-73.911239,2017-07-02T07:46
2013026126,40.653164,-74.4734,2017-06-22T08:38
2013026115,40.34559,-75.482476,2017-06-23T16:11:38
2013026108,39.051347,-77.380929,2017-06-21T11:19:46
2013026065,40.669158,-73.967789,2017-06-11T11:55
2013026046,38.912797,-77.220038,2017-06-06T13:53:17
2013026014,40.560373,-74.528933,2017-05-31T12:29
2013025999,40.357527,-74.767616,2017-06-03T10:16:58
2013025997,38.955805,-76.552819,2017-06-02T20:08:02
2005406377,38.926268,-76.936308,2017-10-22T10:52:25
2005406329,44.68636,-73.451538,2017-10-18T13:58:09
2005406303,40.562558,-74.551613,2017-10-11T14:03
2005406298,39.002816,-77.064317,2017-10-15T10:17:54
2005406255,44.632533,-73.449202,2017-10-10T14:24:56
2005406215,40.636069,-74.494772,2017-10-03T13:06
2005406068,40.223144,-74.759098,2017-09-25T11:19
2005406053,40.666349,-74.565346,2017-09-24T13:24
2005405988,42.724452,-73.698901,2017-09-13T10:18
2005405929,40.274041,-74.800555,2017-09-11T11:14
2005405893,40.236426,-74.788184,2017-09-07T12:07
2005405437,39.003244,-77.068438,2017-08-14T10:11:56
2005405196,40.419312,-74.402375,2017-07-26T11:30
2005405194,40.617129,-74.493645,2017-07-23T10:34
1993781922,40.571882,-74.607124,2017-10-23T12:06
1993781920,40.571882,-74.607124,2017-10-23T12:07
1993781851,40.614474,-74.498248,2017-10-21T16:06
1993781817,40.719297,-73.923942,2017-10-28T11:52:39
1993781816,40.719294,-73.923827,2017-10-28T11:33:11
1993781656,39.167405,-76.849052,2017-10-13T14:40:07
1993781570,40.817789,-73.949432,2017-10-06T15:05:14
1993781366,40.375803,-74.617714,2017-09-20T10:39
1993781322,41.031464,-73.798919,2017-09-19T10:12
1993781261,40.232298,-74.797111,2017-09-05T09:04
1993781258,40.653083,-74.422202,2017-09-04T15:06
1993781041,40.603396,-74.250305,2017-08-17T16:23
1993780617,41.266247,-73.694103,2017-08-11T16:36:29
1993779663,40.790869,-73.924418,2017-06-18T13:51:47
1993779644,40.576543,-74.520864,2017-06-12T13:14
1993779629,38.791917,-77.084022,2017-06-15T17:43:16
1993779603,40.670022,-73.968156,2017-06-11T10:23
1993779559,38.911513,-77.220612,2017-06-06T13:55:49
1993779549,38.767433,-77.119658,2017-06-09T20:18:09
1993779394,41.029287,-75.67666,2017-05-27T12:27
1993779360,40.566997,-74.183631,2017-05-18T13:32
1993779353,40.692288,-74.876332,2017-05-20T15:22
1993779323,40.658439,-74.400401,2017-05-17T13:46
1993779288,39.225063,-76.74477,2017-05-18T09:56:35
