gbifID,decimalLatitude,decimalLongitude,eventDate
3957732406,36.975266,-121.902367,2017-07-24T23:01:00.012Z
3956341006,49.159416,-116.550387,2017-09-09T23:26:33Z
3956201170,43.550663,-116.134518,2017-06-03T00:50:26.410Z
3954972047,40.681604,-122.378788,2017-09-25T20:04:45Z
3953128401,49.150542,-119.591623,2017-09-22T18:27:07.392Z
3951553322,40.681604,-122.378788,2017-09-25T20:04:25.301Z
3951548970,38.526538,-121.347738,2017-06-24T16:37:05.922Z
3892886441,49.206278,-119.546583,2017-06-19
3892883489,49.054333,-119.527,2017-09-21
3892882310,49.2,-119.553056,2017-06-19
2885017330,40.748598,-111.868283,2017-06-20
2644493448,40.38682,-80.03563,2017-05-08T22:00Z
1668852112,37.499302,-122.246391,2017-09-01T08:22:22
