gbifID,decimalLatitude,decimalLongitude,eventDate
5134454717,45.540062,-73.600912,2020-09-12T15:21:03
5109153979,42.918895,-71.174712,2020-09-13T13:59:23Z
5077624071,45.253056,-93.748611,2020-08-24
5077587500,43.395,-90.240556,2020-08-29
5077586763,43.847905,-91.042011,2020-08-09
5077585911,43.847905,-91.042011,2020-08-09
5077583928,43.847905,-91.042011,2020-08-09
4975227052,44.668551,-85.561637,2020-08-22
4912127634,44.54058,-123.25058,2020-08-21
4527112464,45.252978,-93.748712,2020-08-15
4527110480,45.252978,-93.748712,2020-08-24
4420965352,45.585987,-122.747917,2020-07-31T10:49:24
4420883347,44.603267,-123.185864,2020-08-05T09:54:32
4405302358,47.199531,-122.341463,2020-09-21T11:18:14
4405179331,47.677515,-122.287739,2020-06-08T13:13:21
4405128338,44.592044,-123.231879,2020-05-03T19:28:39
4405081358,44.427872,-123.207892,2020-09-20T16:51
4405067336,47.199572,-122.341471,2020-09-21T11:17:42
4405058319,45.553935,-122.584471,2020-06-22T19:26:50
4404991321,45.590663,-122.748305,2020-09-19T13:56:29
4161541138,34.386008,-111.0953,2020-09-16
4068902851,44.540577,-123.250575,2020-08-21
4010611643,40.6379,-109.9567,2020-08-27
3986097363,44.550913,-123.25187,2020-07-25T19:08
3986096405,47.712211,-122.335949,2020-10-12T14:32:18
3985682406,47.930983,-122.168264,2020-10-09T12:41:50
3985659355,45.582208,-122.860961,2020-05-19T15:47:35
3985632373,44.551277,-123.252988,2020-10-18T16:58
3985620361,47.649212,-122.264253,2020-05-21T19:27:18Z
3959158259,46.177683,-83.851749,2020-09-13T17:29:09.505Z
3959158009,41.867212,-87.613502,2020-09-11T19:28:06.378Z
3959115625,43.659728,-79.403622,2020-08-22T17:25:49.172Z
3959103118,42.448323,-76.471825,2020-08-26T19:30:58.998Z
3958995752,41.193305,-81.983209,2020-09-08T23:05:52.776Z
3958987897,45.884641,-73.978701,2020-10-03T16:34:58.736Z
3958954615,47.015833,-70.942778,2020-08-13T17:28:50.138Z
3958951212,39.795218,-74.930355,2020-08-30T23:11:44.487Z
3958951204,39.946751,-85.382241,2020-08-30T20:32:34.456Z
3958949001,45.786752,-84.736483,2020-09-01T19:50:56.915Z
3958911246,42.976155,-72.523703,2020-08-21T23:36:53.514Z
3958883219,39.825521,-89.69675,2020-10-11T17:45:54.886Z
3958883048,45.516823,-74.637731,2020-10-04T19:05:17.967Z
3958796308,38.686625,-90.682962,2020-09-29T16:54:04.129Z
3958754548,44.568188,-68.631536,2020-09-19T19:50:04.517Z
3958709977,42.851883,-73.969818,2020-09-13T16:41:01.717Z
3958679121,40.717631,-89.477562,2020-08-27T00:12:10.299Z
3958626735,41.383856,-74.260289,2020-08-23T18:48:26.365Z
3958626500,44.533333,-78.726111,2020-08-22T14:43:32.180Z
3958621827,45.546389,-73.581667,2020-09-04T21:08:43.211Z
3958558703,41.634853,-73.399788,2020-05-27T14:44:34.512Z
3958407984,41.798191,-88.064896,2020-09-28T18:33:24.006Z
3958368894,44.481591,-63.577404,2020-08-24T22:13:12.080Z
3958330708,42.308291,-83.065994,2020-07-11T23:23:10.819Z
3958199100,39.946751,-85.382241,2020-08-30T23:46:24.901Z
3958156813,46.124353,-74.685512,2020-09-13T17:19:53.355Z
3958127337,43.519574,-71.605016,2020-07-12T14:51:52.271Z
3958115197,40.058218,-86.493225,2020-05-04T23:12:15.600Z
3958028099,39.091674,-94.576874,2020-04-11T21:19:27.672Z
3957993496,45.461545,-75.609752,2020-07-16T17:58:40.230Z
3957961047,49.829036,-97.099961,2020-08-07T23:12:26.515Z
3957912987,42.912537,-78.914944,2020-07-30T13:39:30.874Z
3957887201,44.386248,-69.966712,2020-05-22T22:33:36.244Z
3957798318,40.105008,-74.889648,2020-06-25T22:08:03.190Z
3957744857,46.177683,-83.851749,2020-09-13T17:37:45.076Z
3957703462,45.323468,-74.361938,2020-09-14T18:57:22.633Z
3957663660,45.563066,-73.851656,2020-09-05T17:08:43.532Z
