gbifID,decimalLatitude,decimalLongitude,eventDate
5154146302,39.88068,-86.248712,2016-05-16T11:08:58
5103824123,37.529532,-77.471715,2016-06-24
5077605506,43.310278,-90.328611,2016-05-13
5077601810,43.308889,-90.330833,2016-08-29
5077600744,43.221944,-90.244722,2016-05-14
5068814434,31.85333,-90.68805,2016-06-23
4954101123,43.310278,-90.328611,2016-05-13T00:00
4952415246,37.03993,-86.138234,2016-05-25T11:59:51
4948721348,40.926424,-84.004503,2016-10-15
4525072308,43.046128,-87.986765,2016-08-02T14:02
4525044320,41.180103,-81.582051,2016-10-03T16:50:22
4525008309,42.767087,-77.841963,2016-09-19T14:57:44
4524959312,42.192152,-84.300677,2016-10-02T15:09:51
4524940312,41.184145,-81.401095,2016-09-10
4521692412,42.413984,-76.527414,2016-09-29
4516185322,42.788394,-77.822425,2016-09-02T09:17:43
4453847320,40.665741,-75.402802,2016-11-24T09:37:16
4126835303,41.815445,-88.090984,2016-01-27T12:21
4126825324,41.534039,-88.189841,2016-12-29T11:10
4126686307,41.770254,-87.866383,2016-05-23T13:53
4081305501,38.15871,-90.18913,2016-08-23
4073909560,47.741199,-122.294617,2016-10-09
4046690304,42.858354,-77.813198,2016-10-04T14:44
4046400302,41.148575,-73.971098,2016-05-26T09:12:07
4029141029,43.083919,-72.363923,2016-02-22T13:53
3994072917,40.038847,-80.403341,2016-10-18T09:20
3979558625,29.574367,-97.978067,2016-04-04
3956698976,40.853158,-73.818388,2016-07-17T21:17:40.683Z
3955443235,40.853128,-73.818383,2016-07-02T22:10:17.910Z
3951361640,40.133193,-77.129761,2016-07-04T17:24:58.308Z
3949987343,43.310278,-90.328611,2016-05-13
3773246301,35.957531,-83.866884,2016-03-26T14:45:01
3773225303,32.705933,-97.366147,2016-03-30T15:09:17
3773212304,39.226157,-76.74506,2016-05-16T10:19:58
3773208303,38.94626,-92.44653,2016-05-17T18:58
3773028303,35.241501,-81.041178,2016-12-08T16:05:57
3772723301,40.058052,-78.313941,2016-06-10T12:14:14
3772685302,40.058005,-78.313761,2016-06-10T12:11:01
3772680305,40.058036,-78.313954,2016-06-10T12:14:28
3772680304,35.671606,-83.564747,2016-05-13T13:45
3772671302,40.593816,-74.562578,2016-12-24T15:06
3772669303,40.058029,-78.313895,2016-06-10T12:10:45
3772650306,33.812425,-80.771051,2016-12-18T12:55:17
3772646305,40.058128,-78.313917,2016-06-10T12:12:39
3772636303,40.058095,-78.313877,2016-06-10T12:12:20
3772635304,40.058075,-78.314015,2016-06-10T12:13:56
3772632304,40.058171,-78.313961,2016-06-10T12:13:17
3772631304,40.058141,-78.313933,2016-06-10T12:12:57
3772625302,40.359546,-78.147348,2016-04-26
3772611302,40.058056,-78.313953,2016-06-10T12:14:49
3772600307,40.726446,-74.349005,2016-05-06
3772600305,37.454148,-89.216537,2016-04-22
3772593302,39.227903,-76.74272,2016-05-19T10:48:34
3772552304,40.058076,-78.31383,2016-06-10T12:11:52
3772552303,40.285529,-74.721782,2016-04-21T11:28:14
3772515303,40.058104,-78.313822,2016-06-10T12:10:06
3772441302,39.874942,-86.253185,2016-05-19T13:43:06
3772428304,40.058051,-78.313883,2016-06-10T12:07:45
3772413302,40.058041,-78.313865,2016-06-10T12:08:19
3766332993,34.54914,-86.873331,2016-06-05
3766326348,33.8343,-85.9571,2016-04-16
3710038353,31.970278,-81.064167,2016-05-17
3709899363,31.960278,-81.069722,2016-06-19
3455300317,41.384808,-81.524956,2016-10-02T12:51
3435793381,35.5179,-90.71968,2016-09-25
3394021516,40.715053,-73.808869,2016
3394013432,40.752628,-73.794091,2016
3394009954,40.628848,-73.930776,2016
3394005897,40.628763,-73.930767,2016
3393997977,40.591431,-73.989233,2016
3393992252,40.626214,-73.986409,2016
3393991744,40.621705,-73.976741,2016
